"","Asunto","Latitud","Longitud","fecha","date","day","hour","month"
"1742","PLT - Planton",19.30921,-99.16568,2014-09-19,2014-09-19 11:10:00,"Fri",11,"Sep"
"1743","PLT - Planton",19.4320324118873,-99.1333968333099,2014-09-19,2014-09-19 11:30:00,"Fri",11,"Sep"
"1744","PLT - Planton",19.3005528888267,-99.1856118648346,2014-09-19,2014-09-19 12:20:00,"Fri",12,"Sep"
"1745","PLT - Planton",19.3626878958528,-99.2641922827728,2014-09-19,2014-09-19 12:42:00,"Fri",12,"Sep"
"1746","PLT - Planton",19.3979888548858,-99.169867898217,2014-09-19,2014-09-19 12:58:00,"Fri",12,"Sep"
"1747","MCH - Marcha",19.45033,-99.1383802,2014-09-19,2014-09-19 16:47:00,"Fri",16,"Sep"
"1748","MCH - Marcha",19.4397091940532,-99.1400377128281,2014-09-19,2014-09-19 17:04:00,"Fri",17,"Sep"
"1749","MCH - Marcha",19.4308298,-99.1593499,2014-09-19,2014-09-19 17:20:00,"Fri",17,"Sep"
"1750","MCH - Marcha",19.43525,-99.14737,2014-09-19,2014-09-19 17:43:00,"Fri",17,"Sep"
"1751","PLT - Planton",19.4325977366823,-99.1332023731563,2014-09-19,2014-09-19 17:56:00,"Fri",17,"Sep"
"1752","MCH - Marcha",19.4498758798226,-99.1384523366012,2014-09-19,2014-09-19 18:31:00,"Fri",18,"Sep"
"1753","MCH - Marcha",19.4441408037791,-99.1398394683563,2014-09-19,2014-09-19 18:44:00,"Fri",18,"Sep"
"1754","MCH - Marcha",19.4426158189466,-99.1370456288361,2014-09-19,2014-09-19 18:53:00,"Fri",18,"Sep"
"1755","PLT - Planton",19.4254808985321,-99.1906122485052,2014-09-19,2014-09-19 20:11:00,"Fri",20,"Sep"
"1756","MCH - Marcha",19.4662599936858,-99.0720809329964,2014-09-20,2014-09-20 05:07:00,"Sat",5,"Sep"
"1757","PLT - Planton",19.3823015726404,-99.2004319372261,2014-09-20,2014-09-20 11:42:00,"Sat",11,"Sep"
"1758","PLT - Planton",19.4350318871592,-99.1441387747688,2014-09-20,2014-09-20 16:34:00,"Sat",16,"Sep"
"1759","PLT - Planton",19.42319,-99.17563,2014-09-21,2014-09-21 09:41:00,"Sun",9,"Sep"
"1760","PLT - Planton",19.3928183952199,-99.1729777789901,2014-09-21,2014-09-21 11:53:00,"Sun",11,"Sep"
"1761","MCH - Marcha",19.3729764562628,-99.0402594018523,2014-09-22,2014-09-22 07:08:00,"Mon",7,"Sep"
"1762","PLT - Planton",19.3984086848876,-99.0581723991962,2014-09-22,2014-09-22 07:14:00,"Mon",7,"Sep"
"1763","PLT - Planton",19.3444822418437,-99.0612340660034,2014-09-22,2014-09-22 08:43:00,"Mon",8,"Sep"
"1764","PLT - Planton",19.3710170408371,-99.1611840504181,2014-09-22,2014-09-22 08:54:00,"Mon",8,"Sep"
"1765","PLT - Planton",19.4341380351686,-99.140897602026,2014-09-22,2014-09-22 09:52:00,"Mon",9,"Sep"
"1766","PLT - Planton",19.4262563501039,-99.1672543343627,2014-09-22,2014-09-22 09:59:00,"Mon",9,"Sep"
"1767","PLT - Planton",19.3375774881328,-99.122708110498,2014-09-22,2014-09-22 10:35:00,"Mon",10,"Sep"
"1768","PLT - Planton",19.4084452949426,-99.1356303045075,2014-09-22,2014-09-22 10:56:00,"Mon",10,"Sep"
"1769","MCH - Marcha",19.4258395,-99.1710497,2014-09-22,2014-09-22 11:06:00,"Mon",11,"Sep"
"1770","PLT - Planton",19.4210862,-99.1926105,2014-09-22,2014-09-22 12:10:00,"Mon",12,"Sep"
"1771","MCH - Marcha",19.5027276314755,-99.1311246084595,2014-09-22,2014-09-22 13:36:00,"Mon",13,"Sep"
"1772","PLT - Planton",19.506572488445,-99.1470328224457,2014-09-22,2014-09-22 14:25:00,"Mon",14,"Sep"
"1773","PLT - Planton",19.432640522386,-99.1508880825951,2014-09-22,2014-09-22 15:15:00,"Mon",15,"Sep"
"1774","MCH - Marcha",19.3833126856906,-99.2350437483143,2014-09-22,2014-09-22 17:30:00,"Mon",17,"Sep"
"1775","MCH - Marcha",19.3849756378007,-99.2275805017304,2014-09-22,2014-09-22 17:41:00,"Mon",17,"Sep"
"1776","MCH - Marcha",19.3872205,-99.2217143,2014-09-22,2014-09-22 17:45:00,"Mon",17,"Sep"
"1777","PLT - Planton",19.4312980487172,-99.1322836199768,2014-09-23,2014-09-23 09:44:00,"Tues",9,"Sep"
"1778","PLT - Planton",19.4365655637184,-99.1378699966423,2014-09-23,2014-09-23 10:33:00,"Tues",10,"Sep"
"1779","PLT - Planton",19.4320227506719,-99.117323665329,2014-09-23,2014-09-23 11:03:00,"Tues",11,"Sep"
"1780","PLT - Planton",19.42313,-99.17572,2014-09-23,2014-09-23 11:15:00,"Tues",11,"Sep"
"1781","MCH - Marcha",19.423659,-99.1777302,2014-09-23,2014-09-23 11:20:00,"Tues",11,"Sep"
"1782","PLT - Planton",19.4946379036602,-99.1220853626129,2014-09-23,2014-09-23 11:57:00,"Tues",11,"Sep"
"1783","PLT - Planton",19.4303186952216,-99.1598608252132,2014-09-23,2014-09-23 12:10:00,"Tues",12,"Sep"
"1784","PLT - Planton",19.413526,-99.1920021,2014-09-23,2014-09-23 12:15:00,"Tues",12,"Sep"
"1785","PLT - Planton",19.4257439687995,-99.192326850618,2014-09-23,2014-09-23 14:11:00,"Tues",14,"Sep"
"1786","PLT - Planton",19.4320378887733,-99.1511435630038,2014-09-23,2014-09-23 18:11:00,"Tues",18,"Sep"
"1787","PLT - Planton",19.4228624935395,-99.1261195042991,2014-09-23,2014-09-23 20:04:00,"Tues",20,"Sep"
"1788","PLT - Planton",19.4230747645937,-99.1260646981475,2014-09-23,2014-09-23 20:41:00,"Tues",20,"Sep"
"1789","PLT - Planton",19.34344,-99.04068,2014-09-24,2014-09-24 07:17:00,"Wed",7,"Sep"
"1790","PLT - Planton",19.3434692373103,-99.040686309887,2014-09-24,2014-09-24 07:33:00,"Wed",7,"Sep"
"1791","MCH - Marcha",19.3499039682236,-99.0413128362457,2014-09-24,2014-09-24 07:39:00,"Wed",7,"Sep"
"1792","PLT - Planton",19.4254625533734,-99.1918645907505,2014-09-24,2014-09-24 07:54:00,"Wed",7,"Sep"
"1793","PLT - Planton",19.4518316,-99.0781311,2014-09-24,2014-09-24 08:04:00,"Wed",8,"Sep"
"1794","PLT - Planton",19.4097143393811,-99.1598162461758,2014-09-24,2014-09-24 09:06:00,"Wed",9,"Sep"
"1795","PLT - Planton",19.426777428694,-99.1675547417724,2014-09-24,2014-09-24 10:53:00,"Wed",10,"Sep"
"1796","PLT - Planton",19.4331048832021,-99.1331286124084,2014-09-24,2014-09-24 10:57:00,"Wed",10,"Sep"
"1797","PLT - Planton",19.4348849359593,-99.1441863783264,2014-09-24,2014-09-24 11:03:00,"Wed",11,"Sep"
"1798","PLT - Planton",19.4303718136318,-99.159738784703,2014-09-24,2014-09-24 11:25:00,"Wed",11,"Sep"
"1799","PLT - Planton",19.3245638235834,-99.1248185449524,2014-09-24,2014-09-24 11:35:00,"Wed",11,"Sep"
"1800","MCH - Marcha",19.4348035,-99.14079,2014-09-24,2014-09-24 11:48:00,"Wed",11,"Sep"
"1801","PLT - Planton",19.3385171586676,-99.1902726068615,2014-09-24,2014-09-24 11:55:00,"Wed",11,"Sep"
"1802","MCH - Marcha",19.4356710315723,-99.149651005249,2014-09-24,2014-09-24 12:08:00,"Wed",12,"Sep"
"1803","PLT - Planton",19.3581775845766,-99.0920832901657,2014-09-24,2014-09-24 12:14:00,"Wed",12,"Sep"
"1804","PLT - Planton",19.4319142098394,-99.1334301467102,2014-09-24,2014-09-24 12:43:00,"Wed",12,"Sep"
"1805","PLT - Planton",19.4326329341487,-99.1509014936402,2014-09-24,2014-09-24 13:07:00,"Wed",13,"Sep"
"1806","PLT - Planton",19.4660965405129,-99.0914761636322,2014-09-24,2014-09-24 14:00:00,"Wed",14,"Sep"
"1807","PLT - Planton",19.4561888033589,-99.0615038606132,2014-09-24,2014-09-24 14:53:00,"Wed",14,"Sep"
"1808","PLT - Planton",19.4524978322804,-99.1665052087198,2014-09-24,2014-09-24 15:49:00,"Wed",15,"Sep"
"1809","PLT - Planton",19.4462769909836,-99.1156943170883,2014-09-25,2014-09-25 07:30:00,"Thurs",7,"Sep"
"1810","PLT - Planton",19.4670782982053,-99.1592008233872,2014-09-25,2014-09-25 07:50:00,"Thurs",7,"Sep"
"1811","PLT - Planton",19.4628694785216,-99.1519408907463,2014-09-25,2014-09-25 08:00:00,"Thurs",8,"Sep"
"1812","PLT - Planton",19.4560775253237,-99.0614314409698,2014-09-25,2014-09-25 08:09:00,"Thurs",8,"Sep"
"1813","PLT - Planton",19.4654194817884,-99.1698817805955,2014-09-25,2014-09-25 08:52:00,"Thurs",8,"Sep"
"1814","MCH - Marcha",19.4355376,-99.0866722,2014-09-25,2014-09-25 09:36:00,"Thurs",9,"Sep"
"1815","MCH - Marcha",19.4874467,-99.1245108,2014-09-25,2014-09-25 09:58:00,"Thurs",9,"Sep"
"1816","PLT - Planton",19.3251409113406,-99.1247970872803,2014-09-25,2014-09-25 10:12:00,"Thurs",10,"Sep"
"1817","PLT - Planton",19.4366085626835,-99.137819034671,2014-09-25,2014-09-25 10:48:00,"Thurs",10,"Sep"
"1818","MCH - Marcha",19.4814235670531,-99.128328506546,2014-09-25,2014-09-25 11:21:00,"Thurs",11,"Sep"
"1819","MCH - Marcha",19.3560257,-99.1055638,2014-09-25,2014-09-25 11:29:00,"Thurs",11,"Sep"
"1820","PLT - Planton",19.3212565941118,-99.1532965153747,2014-09-25,2014-09-25 11:54:00,"Thurs",11,"Sep"
"1821","PLT - Planton",19.4347852728985,-99.1442085122032,2014-09-25,2014-09-25 12:27:00,"Thurs",12,"Sep"
"1822","PLT - Planton",19.436525253937,-99.1378288338684,2014-09-25,2014-09-25 14:08:00,"Thurs",14,"Sep"
"1823","MCH - Marcha",19.4007710615205,-99.2078435142471,2014-09-25,2014-09-25 15:14:00,"Thurs",15,"Sep"
"1824","MCH - Marcha",19.5034576731416,-99.1334397486542,2014-09-25,2014-09-25 15:16:00,"Thurs",15,"Sep"
"1825","MCH - Marcha",19.4540818288106,-99.1663584180729,2014-09-25,2014-09-25 15:39:00,"Thurs",15,"Sep"
"1826","MCH - Marcha",19.4908628511087,-99.1335902896881,2014-09-25,2014-09-25 15:51:00,"Thurs",15,"Sep"
"1827","PLT - Planton",19.4318325874396,-99.1324567190502,2014-09-25,2014-09-25 16:43:00,"Thurs",16,"Sep"
"1828","PLT - Planton",19.4367969324654,-99.1336661221422,2014-09-25,2014-09-25 16:59:00,"Thurs",16,"Sep"
"1829","PLT - Planton",19.5178875637712,-99.1560467846252,2014-09-25,2014-09-25 18:05:00,"Thurs",18,"Sep"
"1830","PLT - Planton",19.5178622829506,-99.1559964932062,2014-09-25,2014-09-25 20:02:00,"Thurs",20,"Sep"
"1831","PLT - Planton",19.3391770024353,-99.1284346267448,2014-09-25,2014-09-25 20:30:00,"Thurs",20,"Sep"
"1832","MCH - Marcha",19.4434643,-99.1656289,2014-09-25,2014-09-25 20:39:00,"Thurs",20,"Sep"
"1833","MCH - Marcha",19.3375180122197,-99.1227912589775,2014-09-25,2014-09-25 21:24:00,"Thurs",21,"Sep"
"1834","MCH - Marcha",19.3362062937551,-99.1129832057266,2014-09-25,2014-09-25 21:36:00,"Thurs",21,"Sep"
"1835","PLT - Planton",19.39866,-99.21473,2014-09-26,2014-09-26 07:31:00,"Fri",7,"Sep"
"1836","PLT - Planton",19.33953,-99.12974,2014-09-26,2014-09-26 08:03:00,"Fri",8,"Sep"
"1837","PLT - Planton",19.3448282702395,-99.0252823835145,2014-09-26,2014-09-26 08:12:00,"Fri",8,"Sep"
"1838","PLT - Planton",19.34473,-99.02619,2014-09-26,2014-09-26 08:18:00,"Fri",8,"Sep"
"1839","PLT - Planton",19.43155,-99.14994,2014-09-26,2014-09-26 08:49:00,"Fri",8,"Sep"
"1840","PLT - Planton",19.4344172478438,-99.1415719007416,2014-09-26,2014-09-26 09:20:00,"Fri",9,"Sep"
"1841","PLT - Planton",19.46596,-99.09114,2014-09-26,2014-09-26 09:29:00,"Fri",9,"Sep"
"1842","PLT - Planton",19.4678723631807,-99.1591096282806,2014-09-26,2014-09-26 09:40:00,"Fri",9,"Sep"
"1843","PLT - Planton",19.48713,-99.17402,2014-09-26,2014-09-26 09:48:00,"Fri",9,"Sep"
"1844","PLT - Planton",19.45511,-99.08086,2014-09-26,2014-09-26 10:02:00,"Fri",10,"Sep"
"1845","PLT - Planton",19.4629,-99.1519,2014-09-26,2014-09-26 10:10:00,"Fri",10,"Sep"
"1846","PLT - Planton",19.44612,-99.11541,2014-09-26,2014-09-26 10:16:00,"Fri",10,"Sep"
"1847","PLT - Planton",19.4355457,-99.1489981,2014-09-26,2014-09-26 10:29:00,"Fri",10,"Sep"
"1848","MCH - Marcha",19.4315422605979,-99.1499236534119,2014-09-26,2014-09-26 10:40:00,"Fri",10,"Sep"
"1849","PLT - Planton",19.22099,-98.99711,2014-09-26,2014-09-26 10:53:00,"Fri",10,"Sep"
"1850","PLT - Planton",19.4414785127693,-99.1769522231705,2014-09-26,2014-09-26 11:08:00,"Fri",11,"Sep"
"1851","PLT - Planton",19.4531,-99.16632,2014-09-26,2014-09-26 11:35:00,"Fri",11,"Sep"
"1852","PLT - Planton",19.50896,-99.13194,2014-09-26,2014-09-26 12:03:00,"Fri",12,"Sep"
"1853","PLT - Planton",19.4272268957947,-99.1159396454773,2014-09-26,2014-09-26 12:50:00,"Fri",12,"Sep"
"1854","PLT - Planton",19.28442,-99.06786,2014-09-26,2014-09-26 13:01:00,"Fri",13,"Sep"
"1855","PLT - Planton",19.17658,-98.99234,2014-09-26,2014-09-26 13:08:00,"Fri",13,"Sep"
"1856","PLT - Planton",19.55514,-99.14238,2014-09-26,2014-09-26 13:23:00,"Fri",13,"Sep"
"1857","PLT - Planton",19.48397,-99.10479,2014-09-26,2014-09-26 13:31:00,"Fri",13,"Sep"
"1858","PLT - Planton",19.4051278722387,-99.0736189261116,2014-09-26,2014-09-26 13:43:00,"Fri",13,"Sep"
"1859","PLT - Planton",19.36162,-99.28842,2014-09-26,2014-09-26 13:56:00,"Fri",13,"Sep"
"1860","PLT - Planton",19.30796,-99.25623,2014-09-26,2014-09-26 15:06:00,"Fri",15,"Sep"
"1861","PLT - Planton",19.30141,-99.14694,2014-09-26,2014-09-26 15:18:00,"Fri",15,"Sep"
"1862","MCH - Marcha",19.2662999929611,-99.1263541082124,2014-09-26,2014-09-26 15:37:00,"Fri",15,"Sep"
"1863","MCH - Marcha",19.5006072254813,-99.175139615622,2014-09-26,2014-09-26 15:41:00,"Fri",15,"Sep"
"1864","PLT - Planton",19.2851880136836,-99.147606901537,2014-09-26,2014-09-26 16:32:00,"Fri",16,"Sep"
"1865","PLT - Planton",19.2885705052917,-99.1743493858445,2014-09-26,2014-09-26 17:41:00,"Fri",17,"Sep"
"1866","PLT - Planton",19.4558001748232,-99.1637505800615,2014-09-26,2014-09-26 17:50:00,"Fri",17,"Sep"
"1867","MCH - Marcha",19.4558406396414,-99.1639430285583,2014-09-26,2014-09-26 19:00:00,"Fri",19,"Sep"
"1868","PLT - Planton",19.4257087011448,-99.1922757129669,2014-09-26,2014-09-26 20:05:00,"Fri",20,"Sep"
"1869","MCH - Marcha",19.45696,-99.12799,2014-09-27,2014-09-27 07:29:00,"Sat",7,"Sep"
"1870","MCH - Marcha",19.4257796094291,-99.191800379715,2014-09-27,2014-09-27 08:48:00,"Sat",8,"Sep"
"1871","PLT - Planton",19.418594750214,-99.1938266266449,2014-09-27,2014-09-27 12:52:00,"Sat",12,"Sep"
"1872","PLT - Planton",19.42816,-99.16623,2014-09-27,2014-09-27 12:58:00,"Sat",12,"Sep"
"1873","PLT - Planton",19.49077,-99.13349,2014-09-27,2014-09-27 13:05:00,"Sat",13,"Sep"
"1874","MCH - Marcha",19.4511712209939,-99.1729133966256,2014-09-27,2014-09-27 14:01:00,"Sat",14,"Sep"
"1875","PLT - Planton",19.4184075574091,-99.1937086094482,2014-09-28,2014-09-28 12:42:00,"Sun",12,"Sep"
"1876","PLT - Planton",19.4527174744992,-99.2136942615906,2014-09-29,2014-09-29 08:52:00,"Mon",8,"Sep"
"1877","PLT - Planton",19.2549988815704,-99.0665978601578,2014-09-29,2014-09-29 09:10:00,"Mon",9,"Sep"
"1878","PLT - Planton",19.4358270013703,-99.1496429423057,2014-09-29,2014-09-29 09:43:00,"Mon",9,"Sep"
"1879","MCH - Marcha",19.4333709715892,-99.1544896939956,2014-09-29,2014-09-29 12:09:00,"Mon",12,"Sep"
"1880","MCH - Marcha",19.4313419,-99.1593345,2014-09-29,2014-09-29 12:19:00,"Mon",12,"Sep"
"1881","PLT - Planton",19.4871152278187,-99.1739873410698,2014-09-29,2014-09-29 12:51:00,"Mon",12,"Sep"
"1882","PLT - Planton",19.4350799452793,-99.144168279068,2014-09-29,2014-09-29 13:55:00,"Mon",13,"Sep"
"1883","PLT - Planton",19.3376044954998,-99.122727619492,2014-09-29,2014-09-29 19:21:00,"Mon",19,"Sep"
"1884","PLT - Planton",19.4613138805085,-99.1263441480272,2014-09-30,2014-09-30 08:17:00,"Tues",8,"Sep"
"1885","MCH - Marcha",19.3938299,-99.1379045,2014-09-30,2014-09-30 09:05:00,"Tues",9,"Sep"
"1886","PLT - Planton",19.4366123567093,-99.1378176935665,2014-09-30,2014-09-30 09:30:00,"Tues",9,"Sep"
"1887","PLT - Planton",19.4907348367883,-99.1334062473602,2014-09-30,2014-09-30 09:49:00,"Tues",9,"Sep"
"1888","MCH - Marcha",19.4280834728523,-99.1427756277939,2014-09-30,2014-09-30 10:58:00,"Tues",10,"Sep"
"1889","PLT - Planton",19.3419558681831,-99.143597154306,2014-09-30,2014-09-30 11:18:00,"Tues",11,"Sep"
"1890","MCH - Marcha",19.4319387,-99.1189335,2014-09-30,2014-09-30 11:38:00,"Tues",11,"Sep"
"1891","MCH - Marcha",19.3976849,-99.1299071,2014-09-30,2014-09-30 11:50:00,"Tues",11,"Sep"
"1892","MCH - Marcha",19.4558339,-99.1639204,2014-09-30,2014-09-30 11:55:00,"Tues",11,"Sep"
"1893","MCH - Marcha",19.479267654866,-99.1359382526703,2014-09-30,2014-09-30 12:10:00,"Tues",12,"Sep"
"1894","PLT - Planton",19.4319266326082,-99.1187935158691,2014-09-30,2014-09-30 12:18:00,"Tues",12,"Sep"
"1895","MCH - Marcha",19.4525535004366,-99.1751113704391,2014-09-30,2014-09-30 12:23:00,"Tues",12,"Sep"
"1896","PLT - Planton",19.4523405490971,-99.1663999923126,2014-09-30,2014-09-30 12:47:00,"Tues",12,"Sep"
"1897","PLT - Planton",19.4318692640972,-99.1330414406154,2014-09-30,2014-09-30 12:57:00,"Tues",12,"Sep"
"1898","MCH - Marcha",19.40721500661,-99.1358663608215,2014-09-30,2014-09-30 13:04:00,"Tues",13,"Sep"
"1899","MCH - Marcha",19.4653242,-99.1432057,2014-09-30,2014-09-30 13:17:00,"Tues",13,"Sep"
"1900","MCH - Marcha",19.4385277420184,-99.1516429558197,2014-09-30,2014-09-30 13:56:00,"Tues",13,"Sep"
"1901","PLT - Planton",19.4267015435664,-99.1674689110839,2014-09-30,2014-09-30 14:13:00,"Tues",14,"Sep"
"1902","MCH - Marcha",19.4279933971295,-99.1731653944122,2014-09-30,2014-09-30 14:28:00,"Tues",14,"Sep"
"1903","MCH - Marcha",19.4232571,-99.1754212,2014-09-30,2014-09-30 14:36:00,"Tues",14,"Sep"
"1904","PLT - Planton",19.4326177576732,-99.150869307132,2014-09-30,2014-09-30 17:10:00,"Tues",17,"Sep"
"1905","MCH - Marcha",19.4352224825533,-99.1499996761047,2014-09-30,2014-09-30 17:16:00,"Tues",17,"Sep"
"1906","PLT - Planton",19.4862884587643,-99.143132311479,2014-09-30,2014-09-30 18:09:00,"Tues",18,"Sep"
"1907","MCH - Marcha",19.4387259,-99.1531601,2014-09-30,2014-09-30 18:21:00,"Tues",18,"Sep"
"1908","MCH - Marcha",19.4436031490321,-99.1654801236565,2014-09-30,2014-09-30 18:35:00,"Tues",18,"Sep"
"1909","PLT - Planton",19.4458755283268,-99.150507755542,2014-09-30,2014-09-30 19:30:00,"Tues",19,"Sep"
"1910","PLT - Planton",19.4246357500653,-99.1425864819445,2014-09-30,2014-09-30 19:37:00,"Tues",19,"Sep"
"1911","MCH - Marcha",19.435226648926,-99.1471884464187,2014-09-30,2014-09-30 19:46:00,"Tues",19,"Sep"
"1912","PLT - Planton",19.3734225277706,-99.1390129478851,2014-10-01,2014-10-01 08:59:00,"Wed",8,"Oct"
"1913","PLT - Planton",19.3810202398108,-99.1783328865387,2014-10-01,2014-10-01 10:16:00,"Wed",10,"Oct"
"1914","PLT - Planton",19.4255850844123,-99.1916828598286,2014-10-01,2014-10-01 12:11:00,"Wed",12,"Oct"
"1915","PLT - Planton",19.4320096470892,-99.1333995155189,2014-10-01,2014-10-01 12:27:00,"Wed",12,"Oct"
"1916","PLT - Planton",19.4256127011721,-99.1636716776634,2014-10-01,2014-10-01 12:39:00,"Wed",12,"Oct"
"1917","PLT - Planton",19.4348674776937,-99.1442004655762,2014-10-01,2014-10-01 13:06:00,"Wed",13,"Oct"
"1918","PLT - Planton",19.4521886666068,-99.1664791926639,2014-10-01,2014-10-01 14:15:00,"Wed",14,"Oct"
"1919","PLT - Planton",19.5004327563214,-99.2036506246368,2014-10-01,2014-10-01 14:29:00,"Wed",14,"Oct"
"1920","PLT - Planton",19.33086,-98.96732,2014-10-01,2014-10-01 15:56:00,"Wed",15,"Oct"
"1921","PLT - Planton",19.3963672177641,-99.095228173342,2014-10-01,2014-10-01 17:39:00,"Wed",17,"Oct"
"1922","MCH - Marcha",19.4348035,-99.14079,2014-10-02,2014-10-02 07:50:00,"Thurs",7,"Oct"
"1923","PLT - Planton",19.308111147908,-99.1345380422027,2014-10-02,2014-10-02 07:54:00,"Thurs",7,"Oct"
"1924","MCH - Marcha",19.4333332,-99.1330196,2014-10-02,2014-10-02 07:54:00,"Thurs",7,"Oct"
"1925","MCH - Marcha",19.4343463528235,-99.1371698109528,2014-10-02,2014-10-02 08:01:00,"Thurs",8,"Oct"
"1926","PLT - Planton",19.4185799903459,-99.1268073661316,2014-10-02,2014-10-02 08:13:00,"Thurs",8,"Oct"
"1927","PLT - Planton",19.3859214242637,-99.0603692324021,2014-10-02,2014-10-02 08:15:00,"Thurs",8,"Oct"
"1928","MCH - Marcha",19.3977330279122,-99.0585979629516,2014-10-02,2014-10-02 09:53:00,"Thurs",9,"Oct"
"1929","MCH - Marcha",19.3366032827623,-99.1900265376732,2014-10-02,2014-10-02 10:11:00,"Thurs",10,"Oct"
"1930","MCH - Marcha",19.4265543061938,-99.1393635747257,2014-10-02,2014-10-02 11:14:00,"Thurs",11,"Oct"
"1931","PLT - Planton",19.4318401757144,-99.133225171933,2014-10-02,2014-10-02 11:59:00,"Thurs",11,"Oct"
"1932","PLT - Planton",19.5018133318751,-99.2048611586872,2014-10-02,2014-10-02 14:04:00,"Thurs",14,"Oct"
"1933","PLT - Planton",19.4263740787104,-99.1373432007853,2014-10-02,2014-10-02 15:29:00,"Thurs",15,"Oct"
"1934","MCH - Marcha",19.434347554455,-99.1579846242951,2014-10-02,2014-10-02 15:29:00,"Thurs",15,"Oct"
"1935","MCH - Marcha",19.444089,-99.1398805,2014-10-02,2014-10-02 15:46:00,"Thurs",15,"Oct"
"1936","MCH - Marcha",19.4557480243537,-99.1635791444885,2014-10-02,2014-10-02 15:53:00,"Thurs",15,"Oct"
"1937","MCH - Marcha",19.4454194,-99.147287,2014-10-02,2014-10-02 15:57:00,"Thurs",15,"Oct"
"1938","MCH - Marcha",19.4433677885247,-99.139485177771,2014-10-02,2014-10-02 16:02:00,"Thurs",16,"Oct"
"1939","MCH - Marcha",19.4397074065975,-99.1400530013275,2014-10-02,2014-10-02 16:53:00,"Thurs",16,"Oct"
"1940","MCH - Marcha",19.4351650462755,-99.1499621328437,2014-10-02,2014-10-02 17:00:00,"Thurs",17,"Oct"
"1941","PLT - Planton",19.337564833685,-99.1226491018997,2014-10-02,2014-10-02 19:20:00,"Thurs",19,"Oct"
"1942","MCH - Marcha",19.4406547606566,-99.1398910838226,2014-10-02,2014-10-02 19:45:00,"Thurs",19,"Oct"
"1943","PLT - Planton",19.43603,-99.15431,2014-10-03,2014-10-03 10:08:00,"Fri",10,"Oct"
"1944","PLT - Planton",19.4320338802654,-99.1173187214568,2014-10-03,2014-10-03 10:23:00,"Fri",10,"Oct"
"1945","MCH - Marcha",19.4596308602207,-99.1626942247566,2014-10-03,2014-10-03 10:30:00,"Fri",10,"Oct"
"1946","PLT - Planton",19.4301838950802,-99.1617799380981,2014-10-03,2014-10-03 11:31:00,"Fri",11,"Oct"
"1947","MCH - Marcha",19.4272940391413,-99.1677734491348,2014-10-03,2014-10-03 11:48:00,"Fri",11,"Oct"
"1948","MCH - Marcha",19.4434477,-99.1656016,2014-10-03,2014-10-03 11:57:00,"Fri",11,"Oct"
"1949","MCH - Marcha",19.4272681516632,-99.167662030133,2014-10-03,2014-10-03 12:14:00,"Fri",12,"Oct"
"1950","MCH - Marcha",19.5016567155583,-99.1267631351349,2014-10-03,2014-10-03 12:25:00,"Fri",12,"Oct"
"1951","MCH - Marcha",19.3418647585808,-99.1419180914627,2014-10-03,2014-10-03 13:14:00,"Fri",13,"Oct"
"1952","MCH - Marcha",19.4350445340343,-99.145793697731,2014-10-03,2014-10-03 13:26:00,"Fri",13,"Oct"
"1953","MCH - Marcha",19.4337055914742,-99.1533390339935,2014-10-03,2014-10-03 14:39:00,"Fri",14,"Oct"
"1954","MCH - Marcha",19.4407589919652,-99.1578411923821,2014-10-03,2014-10-03 16:16:00,"Fri",16,"Oct"
"1955","PLT - Planton",19.4358035941465,-99.1544034650818,2014-10-04,2014-10-04 08:13:00,"Sat",8,"Oct"
"1956","PLT - Planton",19.2492434999467,-99.0567894285003,2014-10-04,2014-10-04 10:45:00,"Sat",10,"Oct"
"1957","PLT - Planton",19.4267318976217,-99.167485004338,2014-10-04,2014-10-04 10:50:00,"Sat",10,"Oct"
"1958","PLT - Planton",19.4320020588224,-99.1334290198181,2014-10-04,2014-10-04 11:01:00,"Sat",11,"Oct"
"1959","PLT - Planton",19.4281635907869,-99.1662082728469,2014-10-04,2014-10-04 11:25:00,"Sat",11,"Oct"
"1960","MCH - Marcha",19.3473992400438,-99.1876336327881,2014-10-04,2014-10-04 11:38:00,"Sat",11,"Oct"
"1961","MCH - Marcha",19.4338046098933,-99.1383326216126,2014-10-04,2014-10-04 12:09:00,"Sat",12,"Oct"
"1962","PLT - Planton",19.4331908829536,-99.1340620211456,2014-10-04,2014-10-04 13:37:00,"Sat",13,"Oct"
"1963","MCH - Marcha",19.3852029346331,-99.1574690447357,2014-10-04,2014-10-04 15:21:00,"Sat",15,"Oct"
"1964","PLT - Planton",19.3940755386468,-99.0903651155914,2014-10-05,2014-10-05 12:16:00,"Sun",12,"Oct"
"1965","PLT - Planton",19.3376584765754,-99.1226920172439,2014-10-05,2014-10-05 13:28:00,"Sun",13,"Oct"
"1966","PLT - Planton",19.4335829400675,-99.1909355810974,2014-10-05,2014-10-05 17:56:00,"Sun",17,"Oct"
"1967","PLT - Planton",19.4370234250481,-99.1580681818115,2014-10-05,2014-10-05 19:38:00,"Sun",19,"Oct"
"1968","PLT - Planton",19.3951547696899,-99.1551687766739,2014-10-06,2014-10-06 07:56:00,"Mon",7,"Oct"
"1969","MCH - Marcha",19.4343981421626,-99.1581348279999,2014-10-06,2014-10-06 09:56:00,"Mon",9,"Oct"
